iter	Passed	Remaining
1664	33526	6745
1665	33545	6725
1666	33565	6705
1667	33583	6684
1668	33600	6663
1669	33618	6643
1670	33635	6622
1671	33656	6602
1672	33675	6582
1673	33694	6561
1674	33714	6541
1675	33732	6520
1676	33748	6500
1677	33770	6480
1678	33810	6464
1679	33831	6444
1680	33855	6424
1681	33880	6405
1682	33899	6385
1683	33918	6364
1684	33939	6344
1685	33963	6325
1686	33985	6305
1687	34013	6286
1688	34033	6266
1689	34058	6247
1690	34078	6227
1691	34095	6206
1692	34113	6186
1693	34134	6166
1694	34155	6145
1695	34175	6125
1696	34198	6106
1697	34220	6086
1698	34239	6065
1699	34259	6045
1700	34278	6025
1701	34296	6004
1702	34317	5984
1703	34338	5964
1704	34361	5945
1705	34383	5925
1706	34402	5904
1707	34419	5884
1708	34440	5864
1709	34463	5844
1710	34481	5824
1711	34502	5804
1712	34520	5783
1713	34538	5763
1714	34559	5743
1715	34578	5722
1716	34600	5702
1717	34621	5682
1718	34639	5662
1719	34660	5642
1720	34680	5622
1721	34698	5601
1722	34716	5581
1723	34735	5560
1724	34755	5540
1725	34772	5520
1726	34791	5499
1727	34829	5482
1728	34851	5462
1729	34872	5442
1730	34889	5421
1731	34907	5401
1732	34928	5381
1733	34945	5360
1734	34965	5340
1735	34982	5319
1736	35018	5302
1737	35037	5281
1738	35057	5261
1739	35077	5241
1740	35094	5220
1741	35113	5200
1742	35132	5180
1743	35150	5159
1744	35169	5139
1745	35188	5119
1746	35208	5098
1747	35226	5078
1748	35241	5057
1749	35259	5037
1750	35278	5016
1751	35299	4996
1752	35317	4976
1753	35338	4956
1754	35357	4935
1755	35375	4915
1756	35394	4895
1757	35415	4875
1758	35433	4854
1759	35453	4834
1760	35473	4814
1761	35492	4794
1762	35510	4773
1763	35532	4753
1764	35552	4733
1765	35572	4713
1766	35594	4693
1767	35611	4672
1768	35630	4652
1769	35647	4632
1770	35671	4612
1771	35688	4592
1772	35709	4571
1773	35730	4551
1774	35750	4531
1775	35768	4511
1776	35786	4490
1777	35804	4470
1778	35823	4450
1779	35862	4432
1780	35883	4412
1781	35900	4391
1782	35922	4371
1783	35942	4351
1784	35967	4332
1785	35987	4312
1786	36005	4291
1787	36025	4271
1788	36045	4251
1789	36064	4230
1790	36080	4210
1791	36099	4190
1792	36117	4169
1793	36138	4149
1794	36158	4129
1795	36177	4109
1796	36198	4089
1797	36219	4069
1798	36238	4048
1799	36258	4028
1800	36278	4008
1801	36300	3988
1802	36320	3968
1803	36344	3948
1804	36363	3928
1805	36388	3908
1806	36407	3888
1807	36430	3868
1808	36452	3848
1809	36471	3828
1810	36489	3808
1811	36508	3787
1812	36525	3767
1813	36542	3746
1814	36573	3727
1815	36592	3707
1816	36610	3687
1817	36629	3666
1818	36647	3646
1819	36664	3626
1820	36680	3605
1821	36697	3585
1822	36716	3564
1823	36738	3544
1824	36757	3524
1825	36777	3504
1826	36797	3484
1827	36812	3463
1828	36830	3443
1829	36847	3423
1830	36866	3402
1831	36900	3383
1832	36920	3363
1833	36941	3343
1834	36960	3323
1835	36976	3302
1836	36995	3282
1837	37014	3262
1838	37033	3242
1839	37052	3221
1840	37100	3204
1841	37120	3184
1842	37139	3163
1843	37158	3143
1844	37173	3122
1845	37192	3102
1846	37211	3082
1847	37231	3062
1848	37247	3041
1849	37265	3021
1850	37283	3001
1851	37302	2980
1852	37321	2960
1853	37338	2940
1854	37357	2920
1855	37373	2899
1856	37392	2879
1857	37411	2859
1858	37434	2839
1859	37452	2818
1860	37466	2798
1861	37485	2778
1862	37500	2757
1863	37517	2737
1864	37536	2717
1865	37551	2696
1866	37571	2676
1867	37593	2656
1868	37616	2636
1869	37636	2616
1870	37657	2596
1871	37677	2576
1872	37732	2558
1873	37751	2538
1874	37771	2518
1875	37789	2497
1876	37808	2477
1877	37827	2457
1878	37847	2437
1879	37865	2416
1880	37886	2396
1881	37929	2378
1882	37946	2357
1883	37968	2337
1884	37984	2317
1885	38002	2297
1886	38023	2276
1887	38052	2257
1888	38077	2237
1889	38128	2219
1890	38146	2198
1891	38168	2178
1892	38189	2158
1893	38222	2139
1894	38239	2118
1895	38260	2098
1896	38286	2078
1897	38303	2058
1898	38322	2038
1899	38341	2017
1900	38360	1997
1901	38377	1977
1902	38395	1957
1903	38414	1936
1904	38441	1917
1905	38464	1896
1906	38484	1876
1907	38506	1856
1908	38527	1836
1909	38547	1816
1910	38565	1796
1911	38584	1775
1912	38620	1756
1913	38642	1736
1914	38660	1715
1915	38682	1695
1916	38702	1675
1917	38724	1655
1918	38740	1635
1919	38758	1614
1920	38778	1594
1921	38798	1574
1922	38813	1554
1923	38831	1533
1924	38848	1513
1925	38867	1493
1926	38884	1473
1927	38899	1452
1928	38916	1432
1929	38935	1412
1930	38969	1392
1931	38989	1372
1932	39007	1352
1933	39024	1331
1934	39042	1311
1935	39061	1291
1936	39079	1271
1937	39100	1250
1938	39117	1230
1939	39135	1210
1940	39153	1190
1941	39172	1169
1942	39192	1149
1943	39209	1129
1944	39227	1109
1945	39243	1088
1946	39259	1068
1947	39279	1048
1948	39296	1028
1949	39313	1008
1950	39329	987
1951	39346	967
1952	39361	947
1953	39378	927
1954	39398	906
1955	39418	886
1956	39436	866
1957	39455	846
1958	39473	826
1959	39493	805
1960	39514	785
1961	39532	765
1962	39548	745
1963	39567	725
1964	39587	705
1965	39622	685
1966	39640	665
1967	39667	645
1968	39683	624
1969	39701	604
1970	39719	584
1971	39737	564
1972	39756	544
1973	39774	523
1974	39794	503
1975	39812	483
1976	39831	463
1977	39848	443
1978	39864	423
1979	39883	402
1980	39902	382
1981	39922	362
1982	39941	342
1983	39966	322
1984	40003	302
1985	40026	282
1986	40046	262
1987	40067	241
1988	40089	221
1989	40108	201
1990	40150	181
1991	40172	161
1992	40189	141
1993	40208	120
1994	40225	100
1995	40269	80
1996	40291	60
1997	40307	40
1998	40327	20
1999	40364	0
